"Participant","DisplayID","Polarity","Type","Window","Bin","Target","Total","elog","Time"
1648655857,12,"Neg","Prag","Critical",4000,2,2,1.6094379124341,0.9
1648655857,12,"Neg","Prag","Critical",4100,1,1,1.09861228866811,1
1648655857,13,"Pos","Sem","Critical",3100,0,1,-1.09861228866811,0
1648655857,13,"Pos","Sem","Critical",3200,0,1,-1.09861228866811,0.1
1648655857,13,"Pos","Sem","Critical",3300,2,2,1.6094379124341,0.2
1648655857,13,"Pos","Sem","Critical",3400,0,1,-1.09861228866811,0.3
1648655857,13,"Pos","Sem","Critical",3500,0,1,-1.09861228866811,0.4
1648655857,13,"Pos","Sem","Critical",3600,0,1,-1.09861228866811,0.5
1648655857,13,"Pos","Sem","Critical",3700,0,2,-1.6094379124341,0.6
1648655857,13,"Pos","Sem","Critical",3800,0,1,-1.09861228866811,0.7
1648655857,13,"Pos","Sem","Critical",3900,1,1,1.09861228866811,0.8
1648655857,13,"Pos","Sem","Critical",4000,1,1,1.09861228866811,0.9
1648655857,13,"Pos","Sem","Critical",4100,2,2,1.6094379124341,1
1648655857,14,"Pos","Prag","Critical",3100,0,1,-1.09861228866811,0
1648655857,14,"Pos","Prag","Critical",3200,0,1,-1.09861228866811,0.1
1648655857,14,"Pos","Prag","Critical",3300,0,2,-1.6094379124341,0.2
1648655857,14,"Pos","Prag","Critical",3400,1,1,1.09861228866811,0.3
1648655857,14,"Pos","Prag","Critical",3500,1,1,1.09861228866811,0.4
1648655857,14,"Pos","Prag","Critical",3600,0,1,-1.09861228866811,0.5
1648655857,14,"Pos","Prag","Critical",3700,0,1,-1.09861228866811,0.6
1648655857,14,"Pos","Prag","Critical",3800,1,2,0,0.7
1648655857,14,"Pos","Prag","Critical",3900,1,1,1.09861228866811,0.8
1648655857,14,"Pos","Prag","Critical",4000,2,2,1.6094379124341,0.9
1648655857,14,"Pos","Prag","Critical",4100,1,1,1.09861228866811,1
1648655857,15,"Neg","Sem","Critical",3100,0,2,-1.6094379124341,0
1648655857,15,"Neg","Sem","Critical",3200,0,1,-1.09861228866811,0.1
1648655857,15,"Neg","Sem","Critical",3300,0,1,-1.09861228866811,0.2
1648655857,15,"Neg","Sem","Critical",3400,1,1,1.09861228866811,0.3
1648655857,15,"Neg","Sem","Critical",3500,2,2,1.6094379124341,0.4
1648655857,15,"Neg","Sem","Critical",3600,0,1,-1.09861228866811,0.5
1648655857,15,"Neg","Sem","Critical",3700,0,1,-1.09861228866811,0.6
1648655857,15,"Neg","Sem","Critical",3800,1,2,0,0.7
1648655857,15,"Neg","Sem","Critical",3900,1,1,1.09861228866811,0.8
1648655857,15,"Neg","Sem","Critical",4000,1,1,1.09861228866811,0.9
1648655857,15,"Neg","Sem","Critical",4100,0,2,-1.6094379124341,1
1648655857,17,"Neg","Sem","Critical",3100,0,2,-1.6094379124341,0
1648655857,17,"Neg","Sem","Critical",3200,0,1,-1.09861228866811,0.1
1648655857,17,"Neg","Sem","Critical",3300,2,2,1.6094379124341,0.2
1648655857,17,"Neg","Sem","Critical",3400,0,1,-1.09861228866811,0.3
1648655857,17,"Neg","Sem","Critical",3500,0,2,-1.6094379124341,0.4
1648655857,17,"Neg","Sem","Critical",3600,0,1,-1.09861228866811,0.5
1648655857,17,"Neg","Sem","Critical",3700,0,1,-1.09861228866811,0.6
1648655857,17,"Neg","Sem","Critical",3800,0,2,-1.6094379124341,0.7
1648655857,17,"Neg","Sem","Critical",3900,0,1,-1.09861228866811,0.8
1648655857,17,"Neg","Sem","Critical",4000,0,1,-1.09861228866811,0.9
1648655857,17,"Neg","Sem","Critical",4100,0,1,-1.09861228866811,1
1648655857,19,"Pos","Sem","Critical",3100,1,1,1.09861228866811,0
1648655857,19,"Pos","Sem","Critical",3200,0,2,-1.6094379124341,0.1
1648655857,19,"Pos","Sem","Critical",3300,1,1,1.09861228866811,0.2
1648655857,19,"Pos","Sem","Critical",3400,0,1,-1.09861228866811,0.3
1648655857,19,"Pos","Sem","Critical",3500,0,1,-1.09861228866811,0.4
1648655857,19,"Pos","Sem","Critical",3600,0,2,-1.6094379124341,0.5
1648655857,19,"Pos","Sem","Critical",3700,0,1,-1.09861228866811,0.6
1648655857,19,"Pos","Sem","Critical",3800,0,1,-1.09861228866811,0.7
1648655857,19,"Pos","Sem","Critical",3900,0,2,-1.6094379124341,0.8
1648655857,19,"Pos","Sem","Critical",4000,0,1,-1.09861228866811,0.9
1648655857,19,"Pos","Sem","Critical",4100,2,2,1.6094379124341,1
1648655857,20,"Neg","Sem","Critical",3100,1,1,1.09861228866811,0
1648655857,20,"Neg","Sem","Critical",3200,0,2,-1.6094379124341,0.1
1648655857,20,"Neg","Sem","Critical",3300,0,1,-1.09861228866811,0.2
1648655857,20,"Neg","Sem","Critical",3400,0,1,-1.09861228866811,0.3
1648655857,20,"Neg","Sem","Critical",3500,0,2,-1.6094379124341,0.4
1648655857,20,"Neg","Sem","Critical",3600,0,1,-1.09861228866811,0.5
1648655857,20,"Neg","Sem","Critical",3700,0,1,-1.09861228866811,0.6
1648655857,20,"Neg","Sem","Critical",3800,2,2,1.6094379124341,0.7
1648655857,20,"Neg","Sem","Critical",3900,1,1,1.09861228866811,0.8
1648655857,20,"Neg","Sem","Critical",4000,2,2,1.6094379124341,0.9
1648655857,20,"Neg","Sem","Critical",4100,1,1,1.09861228866811,1
1648655857,22,"Pos","Sem","Critical",3100,0,1,-1.09861228866811,0
1648655857,22,"Pos","Sem","Critical",3200,0,1,-1.09861228866811,0.1
1648655857,22,"Pos","Sem","Critical",3300,0,2,-1.6094379124341,0.2
1648655857,22,"Pos","Sem","Critical",3400,0,1,-1.09861228866811,0.3
1648655857,22,"Pos","Sem","Critical",3500,0,1,-1.09861228866811,0.4
1648655857,22,"Pos","Sem","Critical",3600,0,2,-1.6094379124341,0.5
1648655857,22,"Pos","Sem","Critical",3700,0,1,-1.09861228866811,0.6
1648655857,22,"Pos","Sem","Critical",3800,0,1,-1.09861228866811,0.7
1648655857,22,"Pos","Sem","Critical",3900,0,1,-1.09861228866811,0.8
1648655857,22,"Pos","Sem","Critical",4000,0,1,-1.09861228866811,0.9
1648655857,22,"Pos","Sem","Critical",4100,0,2,-1.6094379124341,1
1648655857,24,"Neg","Prag","Critical",3100,2,2,1.6094379124341,0
1648655857,24,"Neg","Prag","Critical",3200,1,1,1.09861228866811,0.1
1648655857,24,"Neg","Prag","Critical",3300,1,1,1.09861228866811,0.2
1648655857,24,"Neg","Prag","Critical",3400,0,2,-1.6094379124341,0.3
1648655857,24,"Neg","Prag","Critical",3500,0,1,-1.09861228866811,0.4
1648655857,24,"Neg","Prag","Critical",3600,0,2,-1.6094379124341,0.5
1648655857,24,"Neg","Prag","Critical",3700,1,1,1.09861228866811,0.6
1648655857,24,"Neg","Prag","Critical",3800,1,1,1.09861228866811,0.7
1648655857,24,"Neg","Prag","Critical",3900,2,2,1.6094379124341,0.8
1648655857,24,"Neg","Prag","Critical",4000,1,1,1.09861228866811,0.9
1648655857,24,"Neg","Prag","Critical",4100,1,1,1.09861228866811,1
1648655964,1,"Pos","Prag","Critical",3100,0,1,-1.09861228866811,0
1648655964,1,"Pos","Prag","Critical",3200,0,2,-1.6094379124341,0.1
1648655964,1,"Pos","Prag","Critical",3300,0,1,-1.09861228866811,0.2
1648655964,1,"Pos","Prag","Critical",3400,0,1,-1.09861228866811,0.3
1648655964,1,"Pos","Prag","Critical",3500,0,2,-1.6094379124341,0.4
1648655964,1,"Pos","Prag","Critical",3600,0,1,-1.09861228866811,0.5
1648655964,1,"Pos","Prag","Critical",3700,0,1,-1.09861228866811,0.6
1648655964,1,"Pos","Prag","Critical",3800,0,1,-1.09861228866811,0.7
1648655964,1,"Pos","Prag","Critical",3900,0,1,-1.09861228866811,0.8
1648655964,1,"Pos","Prag","Critical",4000,0,2,-1.6094379124341,0.9
1648655964,1,"Pos","Prag","Critical",4100,0,1,-1.09861228866811,1
1648655964,2,"Pos","Sem","Critical",3100,0,1,-1.09861228866811,0
1648655964,2,"Pos","Sem","Critical",3200,1,1,1.09861228866811,0.1
1648655964,2,"Pos","Sem","Critical",3300,0,1,-1.09861228866811,0.2
1648655964,2,"Pos","Sem","Critical",3400,0,2,-1.6094379124341,0.3
1648655964,2,"Pos","Sem","Critical",3500,1,1,1.09861228866811,0.4
1648655964,2,"Pos","Sem","Critical",3600,1,1,1.09861228866811,0.5
1648655964,2,"Pos","Sem","Critical",3700,1,1,1.09861228866811,0.6
1648655964,2,"Pos","Sem","Critical",3800,1,1,1.09861228866811,0.7
1648655964,2,"Pos","Sem","Critical",3900,0,2,-1.6094379124341,0.8
1648655964,2,"Pos","Sem","Critical",4000,1,1,1.09861228866811,0.9
1648655964,2,"Pos","Sem","Critical",4100,1,1,1.09861228866811,1
1648655964,5,"Neg","Prag","Critical",3100,1,1,1.09861228866811,0
1648655964,5,"Neg","Prag","Critical",3200,1,1,1.09861228866811,0.1
1648655964,5,"Neg","Prag","Critical",3300,2,2,1.6094379124341,0.2
1648655964,5,"Neg","Prag","Critical",3400,1,1,1.09861228866811,0.3
1648655964,5,"Neg","Prag","Critical",3500,2,2,1.6094379124341,0.4
1648655964,5,"Neg","Prag","Critical",3600,2,2,1.6094379124341,0.5
1648655964,5,"Neg","Prag","Critical",3700,0,1,-1.09861228866811,0.6
1648655964,5,"Neg","Prag","Critical",3800,1,2,0,0.7
1648655964,5,"Neg","Prag","Critical",3900,1,1,1.09861228866811,0.8
1648655964,5,"Neg","Prag","Critical",4000,1,1,1.09861228866811,0.9
1648655964,5,"Neg","Prag","Critical",4100,2,2,1.6094379124341,1
1648655964,6,"Neg","Sem","Critical",3100,1,2,0,0
1648655964,6,"Neg","Sem","Critical",3200,0,1,-1.09861228866811,0.1
1648655964,6,"Neg","Sem","Critical",3300,2,2,1.6094379124341,0.2
1648655964,6,"Neg","Sem","Critical",3400,1,2,0,0.3
1648655964,6,"Neg","Sem","Critical",3500,2,2,1.6094379124341,0.4
1648655964,6,"Neg","Sem","Critical",3600,1,1,1.09861228866811,0.5
1648655964,6,"Neg","Sem","Critical",3700,2,2,1.6094379124341,0.6
1648655964,6,"Neg","Sem","Critical",3800,1,1,1.09861228866811,0.7
1648655964,6,"Neg","Sem","Critical",3900,2,2,1.6094379124341,0.8
1648655964,6,"Neg","Sem","Critical",4000,1,1,1.09861228866811,0.9
1648655964,6,"Neg","Sem","Critical",4100,2,2,1.6094379124341,1
1648655964,7,"Neg","Prag","Critical",3100,0,1,-1.09861228866811,0
1648655964,7,"Neg","Prag","Critical",3200,0,1,-1.09861228866811,0.1
1648655964,7,"Neg","Prag","Critical",3300,1,2,0,0.2
1648655964,7,"Neg","Prag","Critical",3400,1,1,1.09861228866811,0.3
1648655964,7,"Neg","Prag","Critical",3500,2,2,1.6094379124341,0.4
1648655964,7,"Neg","Prag","Critical",3600,1,1,1.09861228866811,0.5
1648655964,7,"Neg","Prag","Critical",3700,2,2,1.6094379124341,0.6
1648655964,7,"Neg","Prag","Critical",3800,2,2,1.6094379124341,0.7
1648655964,7,"Neg","Prag","Critical",3900,2,2,1.6094379124341,0.8
1648655964,7,"Neg","Prag","Critical",4000,2,2,1.6094379124341,0.9
1648655964,7,"Neg","Prag","Critical",4100,2,2,1.6094379124341,1
1648655964,8,"Pos","Prag","Critical",3100,1,1,1.09861228866811,0
1648655964,8,"Pos","Prag","Critical",3200,1,1,1.09861228866811,0.1
1648655964,8,"Pos","Prag","Critical",3300,1,1,1.09861228866811,0.2
1648655964,8,"Pos","Prag","Critical",3400,2,2,1.6094379124341,0.3
1648655964,8,"Pos","Prag","Critical",3500,1,1,1.09861228866811,0.4
1648655964,8,"Pos","Prag","Critical",3600,1,1,1.09861228866811,0.5
1648655964,8,"Pos","Prag","Critical",3700,1,1,1.09861228866811,0.6
1648655964,8,"Pos","Prag","Critical",3800,2,2,1.6094379124341,0.7
1648655964,8,"Pos","Prag","Critical",3900,1,1,1.09861228866811,0.8
1648655964,8,"Pos","Prag","Critical",4000,1,1,1.09861228866811,0.9
1648655964,8,"Pos","Prag","Critical",4100,1,1,1.09861228866811,1
1648655964,9,"Pos","Prag","Critical",3100,0,1,-1.09861228866811,0
1648655964,9,"Pos","Prag","Critical",3200,0,2,-1.6094379124341,0.1
1648655964,9,"Pos","Prag","Critical",3300,0,2,-1.6094379124341,0.2
1648655964,9,"Pos","Prag","Critical",3400,0,1,-1.09861228866811,0.3
1648655964,9,"Pos","Prag","Critical",3500,0,2,-1.6094379124341,0.4
1648655964,9,"Pos","Prag","Critical",3600,0,1,-1.09861228866811,0.5
1648655964,9,"Pos","Prag","Critical",3700,1,2,0,0.6
1648655964,9,"Pos","Prag","Critical",3800,0,2,-1.6094379124341,0.7
1648655964,9,"Pos","Prag","Critical",3900,0,2,-1.6094379124341,0.8
1648655964,9,"Pos","Prag","Critical",4000,0,2,-1.6094379124341,0.9
1648655964,9,"Pos","Prag","Critical",4100,0,1,-1.09861228866811,1
1648655964,12,"Neg","Prag","Critical",3100,0,2,-1.6094379124341,0
1648655964,12,"Neg","Prag","Critical",3200,0,2,-1.6094379124341,0.1
1648655964,12,"Neg","Prag","Critical",3300,0,1,-1.09861228866811,0.2
1648655964,12,"Neg","Prag","Critical",3400,0,2,-1.6094379124341,0.3
1648655964,12,"Neg","Prag","Critical",3500,0,2,-1.6094379124341,0.4
1648655964,12,"Neg","Prag","Critical",3600,0,1,-1.09861228866811,0.5
1648655964,12,"Neg","Prag","Critical",3700,0,2,-1.6094379124341,0.6
1648655964,12,"Neg","Prag","Critical",3800,0,1,-1.09861228866811,0.7
1648655964,12,"Neg","Prag","Critical",3900,0,1,-1.09861228866811,0.8
1648655964,12,"Neg","Prag","Critical",4000,1,1,1.09861228866811,0.9
1648655964,13,"Pos","Sem","Critical",3100,0,1,-1.09861228866811,0
1648655964,13,"Pos","Sem","Critical",3200,0,2,-1.6094379124341,0.1
1648655964,13,"Pos","Sem","Critical",3300,0,1,-1.09861228866811,0.2
1648655964,13,"Pos","Sem","Critical",3400,0,1,-1.09861228866811,0.3
1648655964,13,"Pos","Sem","Critical",3500,0,1,-1.09861228866811,0.4
1648655964,13,"Pos","Sem","Critical",3600,1,2,0,0.5
1648655964,13,"Pos","Sem","Critical",3700,1,1,1.09861228866811,0.6
1648655964,13,"Pos","Sem","Critical",3800,0,1,-1.09861228866811,0.7
1648655964,13,"Pos","Sem","Critical",3900,0,1,-1.09861228866811,0.8
1648655964,13,"Pos","Sem","Critical",4000,0,1,-1.09861228866811,0.9
1648655964,13,"Pos","Sem","Critical",4100,0,2,-1.6094379124341,1
1648655964,14,"Pos","Prag","Critical",3100,0,2,-1.6094379124341,0
1648655964,14,"Pos","Prag","Critical",3200,0,1,-1.09861228866811,0.1
1648655964,14,"Pos","Prag","Critical",3300,0,1,-1.09861228866811,0.2
1648655964,14,"Pos","Prag","Critical",3400,0,2,-1.6094379124341,0.3
1648655964,14,"Pos","Prag","Critical",3500,0,1,-1.09861228866811,0.4
1648655964,14,"Pos","Prag","Critical",3600,0,1,-1.09861228866811,0.5
1648655964,14,"Pos","Prag","Critical",3700,0,1,-1.09861228866811,0.6
1648655964,14,"Pos","Prag","Critical",3800,1,2,0,0.7
1648655964,14,"Pos","Prag","Critical",3900,1,1,1.09861228866811,0.8
1648655964,14,"Pos","Prag","Critical",4000,1,2,0,0.9
1648655964,14,"Pos","Prag","Critical",4100,2,2,1.6094379124341,1
1648655964,15,"Neg","Sem","Critical",3100,0,1,-1.09861228866811,0
1648655964,15,"Neg","Sem","Critical",3200,0,1,-1.09861228866811,0.1
1648655964,15,"Neg","Sem","Critical",3300,0,2,-1.6094379124341,0.2
1648655964,15,"Neg","Sem","Critical",3400,0,1,-1.09861228866811,0.3
1648655964,15,"Neg","Sem","Critical",3500,1,1,1.09861228866811,0.4
1648655964,15,"Neg","Sem","Critical",3600,0,1,-1.09861228866811,0.5
1648655964,15,"Neg","Sem","Critical",3700,0,2,-1.6094379124341,0.6
1648655964,15,"Neg","Sem","Critical",3800,0,1,-1.09861228866811,0.7
1648655964,15,"Neg","Sem","Critical",3900,0,1,-1.09861228866811,0.8
1648655964,15,"Neg","Sem","Critical",4000,0,1,-1.09861228866811,0.9
1648655964,15,"Neg","Sem","Critical",4100,0,2,-1.6094379124341,1
1648655964,17,"Neg","Sem","Critical",3100,1,1,1.09861228866811,0
1648655964,17,"Neg","Sem","Critical",3200,1,1,1.09861228866811,0.1
1648655964,17,"Neg","Sem","Critical",3300,1,1,1.09861228866811,0.2
1648655964,17,"Neg","Sem","Critical",3400,2,2,1.6094379124341,0.3
1648655964,17,"Neg","Sem","Critical",3500,1,1,1.09861228866811,0.4
1648655964,17,"Neg","Sem","Critical",3600,1,1,1.09861228866811,0.5
1648655964,17,"Neg","Sem","Critical",3700,2,2,1.6094379124341,0.6
1648655964,17,"Neg","Sem","Critical",3800,1,1,1.09861228866811,0.7
1648655964,17,"Neg","Sem","Critical",3900,1,1,1.09861228866811,0.8
1648655964,17,"Neg","Sem","Critical",4000,2,2,1.6094379124341,0.9
1648655964,17,"Neg","Sem","Critical",4100,2,2,1.6094379124341,1
1648655964,19,"Pos","Sem","Critical",3100,0,1,-1.09861228866811,0
1648655964,19,"Pos","Sem","Critical",3200,0,2,-1.6094379124341,0.1
1648655964,19,"Pos","Sem","Critical",3300,0,1,-1.09861228866811,0.2
1648655964,19,"Pos","Sem","Critical",3400,0,1,-1.09861228866811,0.3
1648655964,19,"Pos","Sem","Critical",3500,1,2,0,0.4
1648655964,19,"Pos","Sem","Critical",3600,1,1,1.09861228866811,0.5
1648655964,19,"Pos","Sem","Critical",3700,2,2,1.6094379124341,0.6
1648655964,19,"Pos","Sem","Critical",3800,1,1,1.09861228866811,0.7
1648655964,19,"Pos","Sem","Critical",3900,1,2,0,0.8
1648655964,19,"Pos","Sem","Critical",4000,2,2,1.6094379124341,0.9
1648655964,19,"Pos","Sem","Critical",4100,2,2,1.6094379124341,1
1648655964,20,"Neg","Sem","Critical",3100,0,2,-1.6094379124341,0
1648655964,20,"Neg","Sem","Critical",3200,0,2,-1.6094379124341,0.1
1648655964,20,"Neg","Sem","Critical",3300,0,1,-1.09861228866811,0.2
1648655964,20,"Neg","Sem","Critical",3400,2,2,1.6094379124341,0.3
1648655964,20,"Neg","Sem","Critical",3500,1,1,1.09861228866811,0.4
1648655964,20,"Neg","Sem","Critical",3600,1,1,1.09861228866811,0.5
1648655964,20,"Neg","Sem","Critical",3700,1,1,1.09861228866811,0.6
1648655964,20,"Neg","Sem","Critical",3800,1,2,0,0.7
1648655964,20,"Neg","Sem","Critical",3900,0,1,-1.09861228866811,0.8
1648655964,20,"Neg","Sem","Critical",4000,0,1,-1.09861228866811,0.9
1648655964,20,"Neg","Sem","Critical",4100,0,1,-1.09861228866811,1
1648655964,22,"Pos","Sem","Critical",3100,0,1,-1.09861228866811,0
1648655964,22,"Pos","Sem","Critical",3200,0,1,-1.09861228866811,0.1
1648655964,22,"Pos","Sem","Critical",3300,1,1,1.09861228866811,0.2
1648655964,22,"Pos","Sem","Critical",3400,0,1,-1.09861228866811,0.3
1648655964,22,"Pos","Sem","Critical",3500,2,2,1.6094379124341,0.4
1648655964,22,"Pos","Sem","Critical",3600,1,2,0,0.5
1648655964,22,"Pos","Sem","Critical",3700,1,1,1.09861228866811,0.6
1648655964,22,"Pos","Sem","Critical",3800,1,2,0,0.7
1648655964,22,"Pos","Sem","Critical",3900,1,2,0,0.8
1648655964,22,"Pos","Sem","Critical",4000,2,2,1.6094379124341,0.9
1648655964,22,"Pos","Sem","Critical",4100,2,2,1.6094379124341,1
1648655964,24,"Neg","Prag","Critical",3100,0,2,-1.6094379124341,0
1648655964,24,"Neg","Prag","Critical",3200,0,1,-1.09861228866811,0.1
1648655964,24,"Neg","Prag","Critical",3300,0,2,-1.6094379124341,0.2
1648655964,24,"Neg","Prag","Critical",3400,0,1,-1.09861228866811,0.3
1648655964,24,"Neg","Prag","Critical",3500,0,1,-1.09861228866811,0.4
1648655964,24,"Neg","Prag","Critical",3600,0,2,-1.6094379124341,0.5
1648655964,24,"Neg","Prag","Critical",3700,0,1,-1.09861228866811,0.6
1648655964,24,"Neg","Prag","Critical",3800,1,1,1.09861228866811,0.7
1648655964,24,"Neg","Prag","Critical",3900,0,1,-1.09861228866811,0.8
1648655964,24,"Neg","Prag","Critical",4000,0,1,-1.09861228866811,0.9
1648655964,24,"Neg","Prag","Critical",4100,1,2,0,1
1648657148,2,"Pos","Sem","Critical",3100,2,2,1.6094379124341,0
1648657148,2,"Pos","Sem","Critical",3200,2,3,0.510825623765991,0.1
1648657148,2,"Pos","Sem","Critical",3300,2,2,1.6094379124341,0.2
1648657148,2,"Pos","Sem","Critical",3400,2,2,1.6094379124341,0.3
1648657148,2,"Pos","Sem","Critical",3500,2,3,0.510825623765991,0.4
1648657148,2,"Pos","Sem","Critical",3600,1,2,0,0.5
1648657148,2,"Pos","Sem","Critical",3700,3,3,1.94591014905531,0.6
1648657148,2,"Pos","Sem","Critical",3800,2,2,1.6094379124341,0.7
1648657148,2,"Pos","Sem","Critical",3900,3,3,1.94591014905531,0.8
1648657148,2,"Pos","Sem","Critical",4000,1,2,0,0.9
1648657148,2,"Pos","Sem","Critical",4100,1,2,0,1
1648657148,5,"Neg","Prag","Critical",3100,1,2,0,0
1648657148,5,"Neg","Prag","Critical",3200,1,3,-0.510825623765991,0.1
1648657148,5,"Neg","Prag","Critical",3300,1,2,0,0.2
1648657148,5,"Neg","Prag","Critical",3400,3,3,1.94591014905531,0.3
1648657148,5,"Neg","Prag","Critical",3500,2,2,1.6094379124341,0.4
1648657148,5,"Neg","Prag","Critical",3600,1,2,0,0.5
1648657148,5,"Neg","Prag","Critical",3700,0,2,-1.6094379124341,0.6
1648657148,5,"Neg","Prag","Critical",3800,3,3,1.94591014905531,0.7
1648657148,5,"Neg","Prag","Critical",3900,2,2,1.6094379124341,0.8
1648657148,5,"Neg","Prag","Critical",4000,3,3,1.94591014905531,0.9
1648657148,5,"Neg","Prag","Critical",4100,0,2,-1.6094379124341,1
1648657148,6,"Neg","Sem","Critical",3100,1,2,0,0
1648657148,6,"Neg","Sem","Critical",3200,2,3,0.510825623765991,0.1
1648657148,6,"Neg","Sem","Critical",3300,1,2,0,0.2
1648657148,6,"Neg","Sem","Critical",3400,1,2,0,0.3
1648657148,6,"Neg","Sem","Critical",3500,2,3,0.510825623765991,0.4
1648657148,6,"Neg","Sem","Critical",3600,1,2,0,0.5
1648657148,6,"Neg","Sem","Critical",3700,1,2,0,0.6
1648657148,6,"Neg","Sem","Critical",3800,1,3,-0.510825623765991,0.7
1648657148,6,"Neg","Sem","Critical",3900,0,2,-1.6094379124341,0.8
1648657148,6,"Neg","Sem","Critical",4000,0,2,-1.6094379124341,0.9
1648657148,6,"Neg","Sem","Critical",4100,0,3,-1.94591014905531,1
1648657148,7,"Neg","Prag","Critical",3100,1,2,0,0
1648657148,7,"Neg","Prag","Critical",3200,1,3,-0.510825623765991,0.1
1648657148,7,"Neg","Prag","Critical",3300,1,2,0,0.2
1648657148,7,"Neg","Prag","Critical",3400,1,2,0,0.3
1648657148,7,"Neg","Prag","Critical",3500,2,3,0.510825623765991,0.4
1648657148,7,"Neg","Prag","Critical",3600,0,2,-1.6094379124341,0.5
1648657148,7,"Neg","Prag","Critical",3700,1,2,0,0.6
1648657148,7,"Neg","Prag","Critical",3800,1,2,0,0.7
1648657148,7,"Neg","Prag","Critical",3900,1,3,-0.510825623765991,0.8
1648657148,7,"Neg","Prag","Critical",4000,2,2,1.6094379124341,0.9
1648657148,7,"Neg","Prag","Critical",4100,2,2,1.6094379124341,1
1648657148,8,"Pos","Prag","Critical",3100,1,2,0,0
1648657148,8,"Pos","Prag","Critical",3200,0,3,-1.94591014905531,0.1
1648657148,8,"Pos","Prag","Critical",3300,1,1,1.09861228866811,0.2
1648657148,8,"Pos","Prag","Critical",3400,3,3,1.94591014905531,0.3
1648657148,8,"Pos","Prag","Critical",3500,2,2,1.6094379124341,0.4
1648657148,8,"Pos","Prag","Critical",3600,2,2,1.6094379124341,0.5
1648657148,8,"Pos","Prag","Critical",3700,0,3,-1.94591014905531,0.6
1648657148,8,"Pos","Prag","Critical",3800,0,2,-1.6094379124341,0.7
1648657148,8,"Pos","Prag","Critical",3900,0,3,-1.94591014905531,0.8
1648657148,8,"Pos","Prag","Critical",4000,0,2,-1.6094379124341,0.9
1648657148,8,"Pos","Prag","Critical",4100,2,2,1.6094379124341,1
1648657148,9,"Pos","Prag","Critical",3100,0,3,-1.94591014905531,0
1648657148,9,"Pos","Prag","Critical",3200,0,2,-1.6094379124341,0.1
1648657148,9,"Pos","Prag","Critical",3300,0,3,-1.94591014905531,0.2
1648657148,9,"Pos","Prag","Critical",3400,0,2,-1.6094379124341,0.3
1648657148,9,"Pos","Prag","Critical",3500,0,2,-1.6094379124341,0.4
1648657148,9,"Pos","Prag","Critical",3600,0,3,-1.94591014905531,0.5
1648657148,9,"Pos","Prag","Critical",3700,0,2,-1.6094379124341,0.6
1648657148,9,"Pos","Prag","Critical",3800,0,2,-1.6094379124341,0.7
